,PassengerId,Destination,VIP,Cabin,CryoSleep,Transported
6139,6477_02,55 Cancri e,False,D/196/S,False,False
6140,6478_01,TRAPPIST-1e,False,E/412/P,False,False
6141,6480_01,TRAPPIST-1e,False,E/433/S,False,False
6142,6481_01,TRAPPIST-1e,False,G/1052/S,False,True
6143,6482_01,55 Cancri e,False,F/1237/S,False,False
6144,6482_02,TRAPPIST-1e,False,F/1237/S,True,True
6145,6482_03,TRAPPIST-1e,False,F/1237/S,True,True
6146,6485_01,55 Cancri e,False,F/1238/S,False,True
6147,6485_02,TRAPPIST-1e,False,G/1053/S,False,True
6148,6487_01,TRAPPIST-1e,False,F/1343/P,False,False
6149,6488_01,TRAPPIST-1e,False,A/79/S,False,False
6150,6489_01,TRAPPIST-1e,False,G/1049/P,True,False
6151,6490_01,55 Cancri e,False,C/201/P,True,True
6152,6490_02,55 Cancri e,False,C/201/P,False,False
6153,6490_03,55 Cancri e,False,C/201/P,False,True
6154,6490_04,TRAPPIST-1e,False,C/201/P,False,True
6155,6492_01,PSO J318.5-22,False,G/1055/S,True,True
6156,6493_01,PSO J318.5-22,False,G/1050/P,True,True
6157,6494_01,TRAPPIST-1e,False,F/1344/P,False,False
6158,6500_01,TRAPPIST-1e,False,E/413/P,False,False
6159,6501_01,TRAPPIST-1e,False,F/1240/S,False,True
6160,6502_01,TRAPPIST-1e,,G/1058/S,False,True
6161,6503_01,TRAPPIST-1e,False,F/1347/P,False,False
6162,6508_01,PSO J318.5-22,False,F/1242/S,False,False
6163,6509_01,PSO J318.5-22,False,F/1243/S,False,True
6164,6510_01,TRAPPIST-1e,False,D/205/P,False,False
6165,6511_01,TRAPPIST-1e,False,F/1348/P,False,False
6166,6511_02,TRAPPIST-1e,False,G/1055/P,True,False
6167,6511_03,55 Cancri e,False,G/1055/P,True,True
6168,6512_01,TRAPPIST-1e,False,A/80/S,False,True
6169,6512_02,TRAPPIST-1e,False,A/80/S,True,True
6170,6512_03,TRAPPIST-1e,False,A/80/S,False,False
6171,6513_01,TRAPPIST-1e,False,F/1244/S,False,False
6172,6514_01,55 Cancri e,True,B/251/S,False,False
6173,6514_02,TRAPPIST-1e,False,B/251/S,False,False
6174,6517_01,PSO J318.5-22,False,F/1350/P,False,False
6175,6520_01,,False,G/1060/S,False,False
6176,6522_01,55 Cancri e,False,F/1245/S,False,True
6177,6523_01,PSO J318.5-22,False,F/1246/S,True,True
6178,6525_01,TRAPPIST-1e,False,F/1248/S,,False
6179,6525_02,PSO J318.5-22,False,G/1061/S,True,True
6180,6525_03,TRAPPIST-1e,False,G/1061/S,True,True
6181,6526_01,TRAPPIST-1e,False,G/1056/P,True,True
6182,6526_02,55 Cancri e,False,G/1056/P,False,False
6183,6529_01,PSO J318.5-22,False,G/1063/S,True,True
6184,6530_01,TRAPPIST-1e,False,E/436/S,False,False
6185,6531_01,55 Cancri e,False,G/1064/S,True,True
6186,6535_01,TRAPPIST-1e,False,E/415/P,False,False
6187,6539_01,TRAPPIST-1e,False,C/242/S,False,False
6188,6540_01,TRAPPIST-1e,False,G/1059/P,False,True
6189,6541_01,TRAPPIST-1e,False,F/1356/P,False,False
6190,6544_01,TRAPPIST-1e,False,C/243/S,False,True
6191,6545_01,TRAPPIST-1e,False,F/1250/S,False,True
6192,6546_01,TRAPPIST-1e,False,G/1060/P,False,False
6193,6547_01,55 Cancri e,False,F/1358/P,False,False
6194,6548_01,TRAPPIST-1e,False,G/1065/S,False,True
6195,6549_01,TRAPPIST-1e,False,F/1251/S,False,False
6196,6549_02,TRAPPIST-1e,,D/198/S,False,False
6197,6552_01,TRAPPIST-1e,False,G/1061/P,False,False
6198,6553_01,PSO J318.5-22,False,F/1360/P,False,False
6199,6556_01,TRAPPIST-1e,False,F/1362/P,True,True
6200,6556_02,55 Cancri e,False,F/1362/P,True,True
6201,6557_01,55 Cancri e,False,E/417/P,False,False
6202,6558_01,TRAPPIST-1e,False,F/1363/P,False,True
6203,6560_01,TRAPPIST-1e,False,F/1253/S,False,True
6204,6561_01,TRAPPIST-1e,False,B/253/S,False,False
6205,6561_02,TRAPPIST-1e,False,B/253/S,False,True
6206,6562_01,TRAPPIST-1e,False,F/1364/P,False,False
6207,6563_01,TRAPPIST-1e,False,F/1254/S,False,True
6208,6563_02,TRAPPIST-1e,False,G/1067/S,False,False
6209,6565_01,TRAPPIST-1e,False,E/437/S,False,False
6210,6565_02,TRAPPIST-1e,False,F/1255/S,False,False
6211,6567_01,TRAPPIST-1e,False,G/1063/P,True,False
6212,6567_02,TRAPPIST-1e,False,F/1365/P,False,False
6213,6568_01,55 Cancri e,False,F/1366/P,False,False
6214,6569_01,55 Cancri e,False,G/1064/P,True,True
6215,6570_01,TRAPPIST-1e,False,G/1068/S,False,False
6216,6572_01,TRAPPIST-1e,False,F/1256/S,False,False
6217,6573_01,TRAPPIST-1e,False,F/1257/S,False,True
6218,6574_01,TRAPPIST-1e,False,A/65/P,False,False
6219,6578_01,TRAPPIST-1e,False,E/438/S,True,False
6220,6578_02,TRAPPIST-1e,False,F/1259/S,True,True
6221,6580_01,TRAPPIST-1e,False,G/1066/P,False,False
6222,6582_01,55 Cancri e,False,A/66/P,False,False
6223,6583_01,TRAPPIST-1e,False,B/254/S,False,True
6224,6583_02,55 Cancri e,False,B/254/S,False,True
6225,6585_01,TRAPPIST-1e,False,G/1071/S,True,True
6226,6585_02,TRAPPIST-1e,False,F/1260/S,,True
6227,6588_01,TRAPPIST-1e,False,G/1073/S,False,True
6228,6588_02,TRAPPIST-1e,False,G/1073/S,True,True
6229,6590_01,TRAPPIST-1e,False,B/217/P,True,False
6230,6590_02,TRAPPIST-1e,False,B/217/P,False,True
6231,6591_01,TRAPPIST-1e,False,F/1261/S,False,False
6232,6592_01,TRAPPIST-1e,False,F/1262/S,True,True
6233,6593_01,PSO J318.5-22,False,F/1370/P,False,True
6234,6593_02,TRAPPIST-1e,False,F/1370/P,False,False
6235,6594_01,55 Cancri e,False,G/1067/P,True,True
6236,6595_01,TRAPPIST-1e,False,G/1074/S,False,True
6237,6598_01,TRAPPIST-1e,False,F/1263/S,True,True
6238,6599_01,TRAPPIST-1e,False,C/245/S,True,True
6239,6601_01,TRAPPIST-1e,False,F/1372/P,False,False
6240,6602_01,TRAPPIST-1e,False,F/1265/S,False,True
6241,6603_01,TRAPPIST-1e,False,D/208/P,False,True
6242,6604_01,55 Cancri e,False,C/205/P,True,True
6243,6606_01,PSO J318.5-22,False,F/1266/S,False,False
6244,6608_01,TRAPPIST-1e,False,F/1374/P,False,False
6245,6609_01,TRAPPIST-1e,False,E/420/P,True,False
6246,6611_01,55 Cancri e,False,E/421/P,False,True
6247,6611_02,TRAPPIST-1e,False,G/1069/P,True,False
6248,6611_03,PSO J318.5-22,False,F/1375/P,False,True
6249,6613_01,TRAPPIST-1e,False,G/1078/S,True,True
6250,6614_01,TRAPPIST-1e,False,F/1268/S,True,True
6251,6616_01,TRAPPIST-1e,False,F/1377/P,False,True
6252,6618_01,TRAPPIST-1e,False,C/246/S,False,True
6253,6620_01,PSO J318.5-22,False,G/1079/S,False,True
6254,6621_01,55 Cancri e,False,F/1378/P,False,True
6255,6622_01,55 Cancri e,False,G/1070/P,False,False
6256,6622_02,TRAPPIST-1e,False,G/1070/P,True,True
6257,6623_01,55 Cancri e,False,B/218/P,True,True
6258,6624_01,TRAPPIST-1e,False,G/1071/P,False,False
6259,6625_01,PSO J318.5-22,False,G/1072/P,True,True
6260,6625_02,55 Cancri e,False,F/1379/P,False,False
6261,6626_01,TRAPPIST-1e,False,G/1073/P,True,False
6262,6628_01,TRAPPIST-1e,False,F/1381/P,False,False
6263,6630_01,TRAPPIST-1e,False,F/1270/S,False,True
6264,6631_01,TRAPPIST-1e,False,C/208/P,,False
6265,6633_01,TRAPPIST-1e,False,B/255/S,False,True
6266,6634_01,55 Cancri e,False,B/219/P,True,True
6267,6634_02,TRAPPIST-1e,False,,True,True
6268,6635_01,TRAPPIST-1e,False,C/209/P,False,False
6269,6635_02,55 Cancri e,False,C/209/P,False,False
6270,6637_01,TRAPPIST-1e,False,F/1271/S,False,False
6271,6638_01,TRAPPIST-1e,False,G/1074/P,True,False
6272,6639_01,PSO J318.5-22,False,G/1075/P,True,True
6273,6641_01,TRAPPIST-1e,False,C/247/S,True,True
6274,6641_02,55 Cancri e,False,C/247/S,True,True
6275,6642_01,TRAPPIST-1e,False,G/1081/S,True,True
6276,6643_01,TRAPPIST-1e,False,F/1272/S,False,False
6277,6645_01,55 Cancri e,False,G/1083/S,True,True
6278,6646_01,TRAPPIST-1e,False,G/1084/S,True,True
6279,6647_01,PSO J318.5-22,False,F/1273/S,False,True
6280,6649_01,TRAPPIST-1e,False,F/1274/S,False,False
6281,6650_01,TRAPPIST-1e,False,G/1077/P,False,False
6282,6652_01,PSO J318.5-22,False,,False,False
6283,6654_01,55 Cancri e,False,G/1086/S,True,True
6284,6654_02,55 Cancri e,False,G/1086/S,True,True
6285,6654_03,TRAPPIST-1e,False,G/1086/S,True,True
6286,6655_01,TRAPPIST-1e,False,E/422/P,True,True
6287,6656_01,TRAPPIST-1e,False,B/221/P,True,True
6288,6659_01,TRAPPIST-1e,False,F/1383/P,,True
6289,6660_01,TRAPPIST-1e,False,F/1384/P,False,False
6290,6662_01,TRAPPIST-1e,False,G/1087/S,False,False
6291,6662_02,TRAPPIST-1e,False,G/1087/S,,True
6292,6662_03,55 Cancri e,False,G/1087/S,True,True
6293,6663_01,TRAPPIST-1e,False,G/1079/P,False,False
6294,6663_02,TRAPPIST-1e,False,F/1385/P,False,False
6295,6664_01,TRAPPIST-1e,False,G/1088/S,False,True
6296,6665_01,55 Cancri e,False,B/222/P,True,True
6297,6665_02,TRAPPIST-1e,False,B/222/P,False,False
6298,6665_03,TRAPPIST-1e,False,B/222/P,False,True
6299,6665_04,55 Cancri e,False,B/222/P,False,False
6300,6667_01,TRAPPIST-1e,False,C/248/S,True,True
6301,6668_01,TRAPPIST-1e,False,G/1089/S,False,True
6302,6668_02,TRAPPIST-1e,False,G/1089/S,False,False
6303,6669_01,55 Cancri e,False,E/423/P,False,True
6304,6670_01,TRAPPIST-1e,False,F/1278/S,False,False
6305,6671_01,TRAPPIST-1e,False,F/1279/S,True,True
6306,6671_02,TRAPPIST-1e,False,F/1279/S,False,True
6307,6671_03,55 Cancri e,False,E/440/S,False,False
6308,6672_01,TRAPPIST-1e,False,F/1387/P,False,True
6309,6672_02,55 Cancri e,False,F/1387/P,False,True
6310,6672_03,PSO J318.5-22,False,E/424/P,False,False
6311,6672_04,TRAPPIST-1e,False,F/1387/P,True,True
6312,6673_01,TRAPPIST-1e,False,E/425/P,False,False
6313,6674_01,TRAPPIST-1e,False,E/426/P,False,False
6314,6674_02,TRAPPIST-1e,False,E/426/P,True,True
6315,6674_03,55 Cancri e,False,E/426/P,,True
6316,6674_04,TRAPPIST-1e,False,E/426/P,True,True
6317,6674_05,TRAPPIST-1e,False,E/426/P,False,False
6318,6675_01,TRAPPIST-1e,False,F/1388/P,,False
6319,6675_02,PSO J318.5-22,False,E/427/P,False,False
6320,6676_01,TRAPPIST-1e,False,D/200/S,True,True
6321,6680_01,TRAPPIST-1e,False,G/1082/P,False,True
6322,6681_01,55 Cancri e,False,F/1280/S,False,True
6323,6683_01,PSO J318.5-22,False,G/1083/P,True,True
6324,6684_01,TRAPPIST-1e,False,C/210/P,False,False
6325,6684_02,TRAPPIST-1e,,C/210/P,False,True
6326,6684_03,TRAPPIST-1e,False,C/210/P,False,False
6327,6691_01,TRAPPIST-1e,False,F/1390/P,False,True
6328,6692_01,55 Cancri e,False,B/256/S,True,True
6329,6693_01,TRAPPIST-1e,False,E/428/P,False,False
6330,6694_01,TRAPPIST-1e,False,G/1084/P,True,True
6331,6697_01,,False,G/1085/P,False,False
6332,6698_01,PSO J318.5-22,False,F/1393/P,False,False
6333,6699_01,TRAPPIST-1e,False,E/429/P,False,False
6334,6702_01,TRAPPIST-1e,False,G/1087/P,True,True
6335,6706_01,TRAPPIST-1e,False,B/224/P,True,True
6336,6706_02,TRAPPIST-1e,False,B/224/P,True,True
6337,6707_01,TRAPPIST-1e,False,G/1091/S,True,True
6338,6708_01,TRAPPIST-1e,False,A/67/P,False,True
6339,6708_02,TRAPPIST-1e,False,A/67/P,False,True
6340,6708_03,TRAPPIST-1e,False,A/67/P,False,False
6341,6708_04,55 Cancri e,False,A/67/P,True,True
6342,6708_05,55 Cancri e,False,A/67/P,True,True
6343,6708_06,55 Cancri e,True,A/67/P,True,True
6344,6709_01,TRAPPIST-1e,False,G/1092/S,True,True
6345,6711_01,TRAPPIST-1e,True,D/210/P,False,False
6346,6713_01,55 Cancri e,False,F/1395/P,False,False
6347,6718_01,TRAPPIST-1e,False,G/1088/P,False,False
6348,6718_02,TRAPPIST-1e,False,G/1088/P,True,False
6349,6718_03,TRAPPIST-1e,False,G/1088/P,True,True
6350,6719_01,TRAPPIST-1e,False,F/1396/P,True,True
6351,6720_01,TRAPPIST-1e,False,A/81/S,False,True
6352,6721_01,TRAPPIST-1e,False,G/1095/S,,True
6353,6722_01,55 Cancri e,False,E/445/S,True,True
6354,6722_02,55 Cancri e,False,E/445/S,False,False
6355,6722_03,55 Cancri e,False,E/445/S,True,True
6356,6724_01,55 Cancri e,False,C/213/P,True,True
6357,6724_02,55 Cancri e,False,C/213/P,True,True
6358,6725_01,TRAPPIST-1e,False,C/214/P,False,False
6359,6726_01,TRAPPIST-1e,False,G/1089/P,False,True
6360,6727_01,TRAPPIST-1e,False,G/1090/P,False,True
6361,6729_01,TRAPPIST-1e,False,A/82/S,False,False
6362,6729_02,55 Cancri e,False,A/82/S,True,True
6363,6729_03,TRAPPIST-1e,False,A/82/S,False,False
6364,6730_01,TRAPPIST-1e,False,G/1096/S,False,True
6365,6731_01,TRAPPIST-1e,False,F/1397/P,False,False
6366,6734_01,55 Cancri e,False,C/249/S,False,True
6367,6734_02,55 Cancri e,False,C/249/S,True,True
6368,6734_03,55 Cancri e,True,C/249/S,True,True
6369,6734_04,55 Cancri e,False,C/249/S,True,True
6370,6736_01,,False,D/203/S,False,True
6371,6739_01,TRAPPIST-1e,False,G/1097/S,False,True
6372,6741_01,TRAPPIST-1e,False,G/1098/S,False,True
6373,6741_02,PSO J318.5-22,,F/1286/S,,False
6374,6742_01,TRAPPIST-1e,False,F/1287/S,False,True
6375,6744_01,TRAPPIST-1e,False,F/1399/P,False,False
6376,6744_02,TRAPPIST-1e,False,F/1399/P,False,False
6377,6744_03,55 Cancri e,False,D/212/P,False,False
6378,6744_04,TRAPPIST-1e,False,E/431/P,True,False
6379,6744_05,TRAPPIST-1e,False,E/431/P,False,False
6380,6745_01,PSO J318.5-22,False,F/1400/P,False,False
6381,6746_01,TRAPPIST-1e,False,G/1092/P,True,True
6382,6747_01,TRAPPIST-1e,False,C/215/P,True,True
6383,6748_01,TRAPPIST-1e,False,F/1289/S,True,True
6384,6748_02,TRAPPIST-1e,False,F/1289/S,False,True
6385,6748_03,TRAPPIST-1e,False,F/1289/S,False,False
6386,6748_04,TRAPPIST-1e,False,D/205/S,False,False
6387,6749_01,TRAPPIST-1e,False,G/1093/P,False,True
6388,6750_01,TRAPPIST-1e,False,G/1094/P,False,False
6389,6751_01,TRAPPIST-1e,False,F/1290/S,True,True
6390,6751_02,TRAPPIST-1e,False,E/446/S,True,False
6391,6753_01,TRAPPIST-1e,False,B/226/P,True,True
6392,6753_02,TRAPPIST-1e,False,B/226/P,False,False
6393,6754_01,TRAPPIST-1e,True,C/250/S,False,True
6394,6756_01,TRAPPIST-1e,False,F/1402/P,False,False
6395,6756_02,PSO J318.5-22,False,G/1095/P,False,True
6396,6756_03,TRAPPIST-1e,False,G/1095/P,False,True
6397,6757_01,TRAPPIST-1e,False,F/1292/S,False,False
6398,6758_01,55 Cancri e,False,F/1403/P,False,False
6399,6760_01,PSO J318.5-22,False,F/1404/P,False,True
6400,6761_01,TRAPPIST-1e,False,F/1405/P,True,True
6401,6761_02,TRAPPIST-1e,False,E/432/P,False,False
6402,6762_01,55 Cancri e,False,F/1293/S,False,False
6403,6763_01,TRAPPIST-1e,False,G/1097/P,False,True
6404,6764_01,TRAPPIST-1e,False,F/1294/S,False,False
6405,6764_02,TRAPPIST-1e,False,F/1294/S,False,True
6406,6765_01,TRAPPIST-1e,False,F/1295/S,True,True
6407,6766_01,PSO J318.5-22,False,G/1098/P,False,False
6408,6766_02,TRAPPIST-1e,,G/1098/P,True,True
6409,6766_03,TRAPPIST-1e,False,G/1098/P,True,True
6410,6773_01,TRAPPIST-1e,False,F/1407/P,False,False
6411,6774_01,TRAPPIST-1e,False,G/1100/P,True,True
6412,6774_02,TRAPPIST-1e,False,G/1100/P,True,False
6413,6774_03,TRAPPIST-1e,False,F/1408/P,False,False
6414,6775_01,55 Cancri e,False,G/1101/S,True,True
6415,6776_01,55 Cancri e,False,F/1409/P,False,False
6416,6778_01,TRAPPIST-1e,False,F/1299/S,False,False
6417,6779_01,TRAPPIST-1e,False,B/258/S,False,True
6418,6779_02,55 Cancri e,False,B/258/S,True,True
6419,6779_03,TRAPPIST-1e,False,B/258/S,True,True
6420,6779_04,TRAPPIST-1e,False,B/258/S,False,True
6421,6780_01,55 Cancri e,False,C/251/S,True,True
6422,6780_02,TRAPPIST-1e,False,C/251/S,False,True
6423,6782_01,PSO J318.5-22,False,F/1300/S,False,False
6424,6784_01,55 Cancri e,False,G/1102/S,False,False
6425,6784_02,TRAPPIST-1e,False,G/1102/S,False,True
6426,6786_01,PSO J318.5-22,False,F/1410/P,False,False
6427,6787_01,TRAPPIST-1e,False,F/1411/P,False,True
6428,6787_02,TRAPPIST-1e,False,F/1411/P,,False
6429,6787_03,TRAPPIST-1e,False,F/1411/P,False,False
6430,6787_04,PSO J318.5-22,False,F/1411/P,True,True
6431,6787_05,TRAPPIST-1e,False,F/1411/P,True,True
6432,6787_06,55 Cancri e,False,F/1411/P,False,True
6433,6787_07,TRAPPIST-1e,False,F/1411/P,False,False
6434,6788_01,TRAPPIST-1e,False,G/1103/P,False,False
6435,6789_01,55 Cancri e,False,D/213/P,False,True
6436,6792_01,TRAPPIST-1e,False,F/1412/P,False,True
6437,6794_01,TRAPPIST-1e,False,D/206/S,False,True
6438,6796_01,TRAPPIST-1e,False,G/1104/P,False,False
6439,6798_01,TRAPPIST-1e,False,F/1414/P,False,True
6440,6799_01,55 Cancri e,False,C/252/S,True,True
6441,6800_01,TRAPPIST-1e,False,G/1105/P,True,True
6442,6801_01,TRAPPIST-1e,True,B/259/S,False,True
6443,6802_01,55 Cancri e,False,A/68/P,False,False
6444,6805_01,TRAPPIST-1e,False,E/449/S,False,False
6445,6806_01,TRAPPIST-1e,False,G/1104/S,False,True
6446,6808_01,TRAPPIST-1e,False,F/1416/P,False,False
6447,6810_01,TRAPPIST-1e,False,E/450/S,True,True
6448,6810_02,TRAPPIST-1e,False,E/450/S,False,True
6449,6810_03,TRAPPIST-1e,False,,True,True
6450,6810_04,TRAPPIST-1e,False,E/450/S,True,True
6451,6810_05,55 Cancri e,False,E/450/S,True,True
6452,6813_01,55 Cancri e,False,F/1417/P,False,False
6453,6814_01,55 Cancri e,False,E/451/S,False,True
6454,6816_01,55 Cancri e,False,G/1108/P,True,False
6455,6816_02,TRAPPIST-1e,,G/1108/P,False,False
6456,6816_03,PSO J318.5-22,False,G/1108/P,True,True
6457,6816_04,TRAPPIST-1e,False,G/1108/P,False,True
6458,6816_05,55 Cancri e,False,G/1108/P,True,False
6459,6816_06,TRAPPIST-1e,False,G/1108/P,True,True
6460,6817_01,TRAPPIST-1e,False,F/1304/S,False,False
6461,6818_01,TRAPPIST-1e,False,F/1418/P,False,True
6462,6820_01,TRAPPIST-1e,False,F/1419/P,False,False
6463,6821_01,TRAPPIST-1e,False,F/1420/P,False,False
6464,6822_01,TRAPPIST-1e,False,F/1305/S,False,False
6465,6824_01,TRAPPIST-1e,False,G/1108/S,False,True
6466,6825_01,,False,F/1306/S,True,True
6467,6825_02,TRAPPIST-1e,False,F/1306/S,False,False
6468,6826_01,TRAPPIST-1e,False,G/1109/S,False,False
6469,6827_01,55 Cancri e,False,A/84/S,False,False
6470,6827_02,TRAPPIST-1e,False,A/84/S,True,True
6471,6827_03,TRAPPIST-1e,False,A/84/S,True,True
6472,6827_04,TRAPPIST-1e,False,A/84/S,,True
6473,6829_01,TRAPPIST-1e,False,G/1109/P,True,True
6474,6829_02,TRAPPIST-1e,False,G/1109/P,False,False
6475,6829_03,TRAPPIST-1e,False,G/1109/P,True,False
6476,6831_01,TRAPPIST-1e,False,G/1111/P,True,False
6477,6832_01,TRAPPIST-1e,False,F/1421/P,True,True
6478,6833_01,,False,E/452/S,False,True
6479,6834_01,TRAPPIST-1e,False,G/1111/S,True,True
6480,6837_01,TRAPPIST-1e,False,E/435/P,True,True
6481,6839_01,TRAPPIST-1e,False,F/1307/S,False,False
6482,6840_01,TRAPPIST-1e,False,F/1422/P,True,True
6483,6841_01,55 Cancri e,False,E/454/S,True,True
6484,6843_01,TRAPPIST-1e,False,B/260/S,True,True
6485,6843_02,55 Cancri e,False,B/260/S,True,True
6486,6844_01,55 Cancri e,False,E/455/S,False,False
6487,6848_01,TRAPPIST-1e,False,D/214/P,True,True
6488,6850_01,TRAPPIST-1e,,F/1424/P,False,False
6489,6850_02,PSO J318.5-22,False,G/1113/P,True,False
6490,6850_03,TRAPPIST-1e,False,E/436/P,False,False
6491,6851_01,TRAPPIST-1e,False,E/456/S,False,True
6492,6853_01,55 Cancri e,False,C/218/P,False,False
6493,6854_01,TRAPPIST-1e,False,E/437/P,False,False
6494,6857_01,PSO J318.5-22,False,F/1310/S,False,False
6495,6858_01,TRAPPIST-1e,False,B/229/P,True,True
6496,6858_02,TRAPPIST-1e,False,B/229/P,True,True
6497,6858_03,55 Cancri e,False,B/229/P,False,False
6498,6858_04,,False,B/229/P,False,True
6499,6859_01,PSO J318.5-22,False,G/1113/S,True,True
6500,6861_01,PSO J318.5-22,False,G/1114/S,True,True
6501,6862_01,TRAPPIST-1e,False,G/1115/S,True,True
6502,6862_02,TRAPPIST-1e,False,G/1115/S,False,False
6503,6863_01,TRAPPIST-1e,False,F/1311/S,False,False
6504,6864_01,TRAPPIST-1e,False,A/71/P,True,True
6505,6864_02,55 Cancri e,,A/71/P,True,True
6506,6865_01,TRAPPIST-1e,,D/208/S,False,False
6507,6865_02,TRAPPIST-1e,False,D/208/S,True,True
6508,6866_01,55 Cancri e,False,C/253/S,False,True
6509,6866_02,55 Cancri e,False,C/253/S,False,False
6510,6868_01,TRAPPIST-1e,False,F/1427/P,False,False
6511,6869_01,TRAPPIST-1e,False,F/1428/P,False,False
6512,6871_01,TRAPPIST-1e,False,G/1116/S,False,True
6513,6873_01,55 Cancri e,False,A/72/P,False,True
6514,6879_01,TRAPPIST-1e,False,G/1119/S,True,True
6515,6880_01,TRAPPIST-1e,True,F/1315/S,False,False
6516,6880_02,TRAPPIST-1e,False,E/457/S,True,False
6517,6882_01,55 Cancri e,False,F/1430/P,True,True
6518,6882_02,TRAPPIST-1e,False,E/438/P,False,False
6519,6883_01,TRAPPIST-1e,False,G/1120/S,False,True
6520,6885_01,TRAPPIST-1e,False,F/1316/S,True,True
6521,6887_01,TRAPPIST-1e,False,G/1122/S,False,False
6522,6889_01,,False,F/1317/S,False,False
6523,6891_01,TRAPPIST-1e,False,D/215/P,False,True
6524,6892_01,TRAPPIST-1e,False,F/1318/S,,True
6525,6893_01,TRAPPIST-1e,False,B/261/S,True,True
6526,6894_01,TRAPPIST-1e,False,F/1319/S,True,True
6527,6894_02,TRAPPIST-1e,False,F/1319/S,False,True
6528,6894_03,TRAPPIST-1e,,F/1319/S,False,True
6529,6895_01,TRAPPIST-1e,False,C/220/P,False,False
6530,6896_01,TRAPPIST-1e,False,E/459/S,False,False
6531,6896_02,TRAPPIST-1e,False,F/1320/S,False,True
6532,6896_03,TRAPPIST-1e,False,F/1320/S,False,True
6533,6898_01,55 Cancri e,False,,False,True
6534,6899_01,TRAPPIST-1e,False,A/73/P,False,True
6535,6899_02,TRAPPIST-1e,False,A/73/P,,False
6536,6900_01,TRAPPIST-1e,False,G/1123/S,True,True
6537,6901_01,TRAPPIST-1e,False,F/1321/S,False,False
6538,6902_01,TRAPPIST-1e,False,D/217/P,True,True
6539,6903_01,PSO J318.5-22,False,F/1431/P,False,False
6540,6905_01,TRAPPIST-1e,False,F/1322/S,False,False
6541,6905_02,TRAPPIST-1e,False,E/460/S,False,False
6542,6905_03,55 Cancri e,False,F/1322/S,False,True
6543,6906_01,TRAPPIST-1e,False,F/1432/P,False,True
6544,6906_02,55 Cancri e,False,E/440/P,False,False
6545,6906_03,TRAPPIST-1e,False,F/1432/P,True,True
6546,6907_01,TRAPPIST-1e,False,G/1117/P,True,True
6547,6908_01,TRAPPIST-1e,False,C/254/S,False,False
6548,6910_01,TRAPPIST-1e,False,G/1124/S,False,False
6549,6911_01,TRAPPIST-1e,False,F/1323/S,False,True
6550,6912_01,TRAPPIST-1e,False,C/221/P,False,False
6551,6913_01,TRAPPIST-1e,False,F/1324/S,True,True
6552,6913_02,,False,E/461/S,False,False
6553,6915_01,TRAPPIST-1e,False,F/1325/S,True,True
6554,6917_01,TRAPPIST-1e,True,F/1433/P,False,False
6555,6918_01,PSO J318.5-22,False,G/1126/S,True,True
6556,6920_01,TRAPPIST-1e,False,E/462/S,False,False
6557,6921_01,TRAPPIST-1e,False,C/255/S,False,True
6558,6921_02,55 Cancri e,False,C/255/S,True,True
6559,6921_03,TRAPPIST-1e,False,C/255/S,False,True
6560,6921_04,TRAPPIST-1e,True,C/255/S,False,True
6561,6921_05,55 Cancri e,False,C/255/S,True,True
6562,6921_06,TRAPPIST-1e,False,C/255/S,False,False
6563,6924_01,TRAPPIST-1e,False,G/1127/S,False,True
6564,6925_01,TRAPPIST-1e,False,G/1120/P,False,False
6565,6926_01,TRAPPIST-1e,False,F/1435/P,False,True
6566,6928_01,TRAPPIST-1e,False,E/463/S,False,False
6567,6928_02,TRAPPIST-1e,False,G/1128/S,False,False
6568,6929_01,TRAPPIST-1e,False,G/1122/P,False,True
6569,6929_02,TRAPPIST-1e,False,G/1122/P,True,True
6570,6929_03,TRAPPIST-1e,False,E/441/P,False,True
6571,6930_01,TRAPPIST-1e,False,G/1129/S,True,True
6572,6931_01,55 Cancri e,False,C/222/P,True,True
6573,6932_01,TRAPPIST-1e,False,G/1130/S,False,True
6574,6934_01,TRAPPIST-1e,False,F/1436/P,False,True
6575,6934_02,55 Cancri e,False,E/443/P,False,False
6576,6937_01,TRAPPIST-1e,False,G/1131/S,True,True
6577,6939_01,TRAPPIST-1e,False,G/1124/P,False,False
6578,6940_01,TRAPPIST-1e,False,F/1326/S,False,True
6579,6943_01,55 Cancri e,False,B/262/S,True,True
6580,6944_01,TRAPPIST-1e,False,C/223/P,True,True
6581,6945_01,55 Cancri e,False,B/263/S,True,True
6582,6946_01,TRAPPIST-1e,False,F/1439/P,False,False
6583,6947_01,TRAPPIST-1e,False,B/264/S,True,True
6584,6947_02,TRAPPIST-1e,False,B/264/S,False,True
6585,6949_01,55 Cancri e,False,E/464/S,False,False
6586,6950_01,55 Cancri e,False,B/265/S,True,True
6587,6950_02,55 Cancri e,False,B/265/S,True,True
6588,6951_01,TRAPPIST-1e,False,D/219/P,False,True
6589,6951_02,TRAPPIST-1e,False,D/219/P,True,True
6590,6954_01,TRAPPIST-1e,,E/445/P,False,False
6591,6954_02,TRAPPIST-1e,False,E/445/P,False,False
6592,6957_01,TRAPPIST-1e,False,B/266/S,False,True
6593,6960_01,PSO J318.5-22,False,G/1135/S,False,False
6594,6962_01,TRAPPIST-1e,False,G/1136/S,False,False
