,PassengerId,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
7049,7505_02,0.0,0.0,0.0,0.0,0.0
7050,7505_03,0.0,0.0,0.0,0.0,0.0
7051,7506_01,2110.0,0.0,0.0,0.0,1.0
7052,7507_01,0.0,789.0,0.0,0.0,0.0
7053,7507_02,0.0,0.0,0.0,0.0,0.0
7054,7507_03,0.0,0.0,0.0,0.0,0.0
7055,7508_01,3580.0,564.0,103.0,,90.0
7056,7509_01,1442.0,4.0,0.0,3.0,0.0
7057,7510_01,1092.0,0.0,208.0,150.0,0.0
7058,7512_01,5.0,598.0,,0.0,0.0
7059,7513_01,0.0,779.0,0.0,2.0,6.0
7060,7514_01,0.0,0.0,47.0,2059.0,0.0
7061,7515_01,0.0,0.0,0.0,0.0,
7062,7515_02,0.0,0.0,,0.0,0.0
7063,7517_01,15.0,3.0,0.0,635.0,0.0
7064,7518_01,0.0,0.0,0.0,0.0,0.0
7065,7518_02,2502.0,700.0,1104.0,13902.0,484.0
7066,7520_01,1366.0,257.0,0.0,0.0,311.0
7067,7521_01,657.0,0.0,103.0,0.0,394.0
7068,7522_01,0.0,0.0,0.0,0.0,908.0
7069,7523_01,0.0,0.0,643.0,167.0,0.0
7070,7524_01,0.0,0.0,0.0,0.0,0.0
7071,7524_02,0.0,0.0,0.0,0.0,0.0
7072,7525_01,390.0,1377.0,0.0,2809.0,4914.0
7073,7525_02,0.0,0.0,0.0,0.0,0.0
7074,7527_01,0.0,732.0,2.0,13.0,47.0
7075,7529_01,0.0,0.0,0.0,0.0,0.0
7076,7531_01,0.0,0.0,0.0,0.0,0.0
7077,7531_02,0.0,0.0,0.0,0.0,0.0
7078,7533_01,0.0,0.0,0.0,0.0,0.0
7079,7534_01,420.0,0.0,345.0,1.0,0.0
7080,7535_01,122.0,2.0,0.0,480.0,565.0
7081,7536_01,0.0,0.0,0.0,0.0,0.0
7082,7538_01,313.0,2864.0,0.0,0.0,12424.0
7083,7538_02,18.0,2669.0,0.0,1229.0,
7084,7542_01,4.0,53.0,0.0,0.0,844.0
7085,7543_01,0.0,0.0,702.0,0.0,56.0
7086,7544_01,118.0,0.0,0.0,669.0,0.0
7087,7545_01,0.0,0.0,0.0,0.0,0.0
7088,7549_01,0.0,19.0,1468.0,2.0,119.0
7089,7550_01,0.0,0.0,0.0,0.0,0.0
7090,7552_01,0.0,652.0,97.0,43.0,0.0
7091,7553_01,10.0,24.0,0.0,0.0,565.0
7092,7559_01,0.0,0.0,441.0,0.0,423.0
7093,7560_01,0.0,0.0,0.0,0.0,0.0
7094,7561_01,388.0,182.0,0.0,66.0,140.0
7095,7563_01,0.0,0.0,0.0,0.0,0.0
7096,7565_01,2.0,7272.0,0.0,50.0,1282.0
7097,7565_02,0.0,0.0,,0.0,0.0
7098,7565_03,0.0,772.0,0.0,125.0,5913.0
7099,7565_04,0.0,0.0,0.0,0.0,0.0
7100,7567_01,0.0,0.0,0.0,0.0,0.0
7101,7568_01,380.0,0.0,416.0,0.0,8.0
7102,7569_01,3591.0,0.0,158.0,0.0,120.0
7103,7569_02,828.0,0.0,572.0,1367.0,0.0
7104,7572_01,0.0,0.0,0.0,0.0,0.0
7105,7573_01,0.0,0.0,0.0,0.0,0.0
7106,7574_01,0.0,0.0,0.0,0.0,0.0
7107,7576_01,30.0,2237.0,1.0,49.0,52.0
7108,7576_02,2.0,530.0,0.0,,1360.0
7109,7577_01,80.0,130.0,0.0,1323.0,0.0
7110,7578_01,653.0,0.0,4.0,0.0,0.0
7111,7579_01,1.0,7.0,56.0,613.0,0.0
7112,7580_01,0.0,0.0,0.0,0.0,0.0
7113,7583_01,32.0,355.0,1826.0,9.0,0.0
7114,7584_01,0.0,0.0,0.0,0.0,0.0
7115,7584_02,0.0,0.0,0.0,0.0,0.0
7116,7584_03,0.0,1000.0,0.0,19.0,1776.0
7117,7585_01,0.0,0.0,0.0,0.0,0.0
7118,7585_02,8209.0,18.0,432.0,3560.0,54.0
7119,7585_03,0.0,2674.0,1309.0,18.0,11.0
7120,7585_04,0.0,0.0,0.0,0.0,0.0
7121,7586_01,220.0,1130.0,0.0,7.0,951.0
7122,7588_01,0.0,0.0,0.0,0.0,0.0
7123,7588_02,0.0,714.0,0.0,0.0,0.0
7124,7592_01,0.0,0.0,0.0,1586.0,0.0
7125,7594_01,0.0,0.0,0.0,0.0,0.0
7126,7595_01,0.0,7.0,661.0,0.0,93.0
7127,7596_01,0.0,0.0,0.0,0.0,0.0
7128,7596_02,0.0,0.0,0.0,0.0,0.0
7129,7598_01,0.0,0.0,0.0,0.0,0.0
7130,7599_01,0.0,204.0,135.0,225.0,223.0
7131,7601_01,214.0,552.0,0.0,241.0,0.0
7132,7604_01,0.0,0.0,0.0,0.0,0.0
7133,7604_02,463.0,0.0,658.0,0.0,0.0
7134,7605_01,2484.0,136.0,42.0,0.0,0.0
7135,7606_01,0.0,0.0,0.0,0.0,0.0
7136,7608_01,0.0,0.0,0.0,0.0,0.0
7137,7609_01,0.0,21.0,0.0,1503.0,1392.0
7138,7609_02,0.0,0.0,0.0,0.0,0.0
7139,7614_01,0.0,0.0,0.0,0.0,0.0
7140,7616_01,11.0,725.0,0.0,0.0,0.0
7141,7618_01,761.0,21.0,27.0,0.0,0.0
7142,7620_01,3651.0,0.0,2228.0,38.0,0.0
7143,7621_01,0.0,0.0,0.0,0.0,0.0
7144,7622_01,0.0,0.0,185.0,584.0,0.0
7145,7623_01,0.0,0.0,84.0,798.0,0.0
7146,7624_01,0.0,0.0,0.0,0.0,0.0
7147,7625_01,0.0,0.0,114.0,2.0,683.0
7148,7626_01,767.0,16.0,9.0,0.0,0.0
7149,7627_01,0.0,5036.0,4.0,519.0,0.0
7150,7628_01,37.0,0.0,1288.0,0.0,0.0
7151,7628_02,1103.0,3.0,0.0,0.0,659.0
7152,7630_01,0.0,172.0,115.0,1.0,645.0
7153,7631_01,81.0,1125.0,481.0,505.0,1261.0
7154,7632_01,2703.0,0.0,4.0,1.0,0.0
7155,7633_01,0.0,0.0,0.0,847.0,1.0
7156,7634_01,0.0,0.0,0.0,0.0,0.0
7157,7635_01,0.0,0.0,0.0,0.0,0.0
7158,7639_01,0.0,0.0,0.0,,0.0
7159,7640_01,0.0,0.0,0.0,0.0,0.0
7160,7641_01,618.0,33.0,1.0,2.0,0.0
7161,7643_01,8.0,1489.0,0.0,2723.0,7401.0
7162,7643_02,0.0,0.0,0.0,0.0,0.0
7163,7644_01,0.0,0.0,0.0,0.0,0.0
7164,7646_01,0.0,16016.0,1025.0,189.0,1037.0
7165,7646_02,3010.0,26.0,0.0,62.0,904.0
7166,7646_03,145.0,4224.0,0.0,5.0,61.0
7167,7647_01,0.0,7.0,127.0,639.0,37.0
7168,7649_01,0.0,0.0,0.0,0.0,0.0
7169,7650_01,0.0,0.0,0.0,0.0,0.0
7170,7650_02,0.0,0.0,0.0,0.0,0.0
7171,7650_03,0.0,0.0,0.0,0.0,0.0
7172,7650_04,711.0,12.0,0.0,83.0,0.0
7173,7650_05,0.0,0.0,0.0,0.0,0.0
7174,7652_01,0.0,0.0,0.0,0.0,0.0
7175,7656_01,0.0,0.0,0.0,0.0,0.0
7176,7660_01,0.0,0.0,0.0,0.0,0.0
7177,7661_01,0.0,0.0,0.0,0.0,0.0
7178,7665_01,0.0,0.0,0.0,0.0,0.0
7179,7666_01,0.0,0.0,0.0,0.0,0.0
7180,7667_01,0.0,0.0,0.0,0.0,0.0
7181,7669_01,,636.0,136.0,37.0,0.0
7182,7670_01,0.0,0.0,0.0,0.0,0.0
7183,7671_01,0.0,7.0,31.0,700.0,0.0
7184,7676_01,2771.0,0.0,6.0,1.0,10.0
7185,7677_01,0.0,0.0,0.0,0.0,0.0
7186,7678_01,1132.0,0.0,0.0,77.0,608.0
7187,7678_02,0.0,,0.0,0.0,0.0
7188,7679_01,0.0,0.0,0.0,0.0,0.0
7189,7680_01,0.0,6.0,0.0,7786.0,0.0
7190,7682_01,0.0,0.0,0.0,0.0,0.0
7191,7683_01,0.0,817.0,58.0,0.0,25.0
7192,7684_01,812.0,5450.0,0.0,1.0,262.0
7193,7687_01,0.0,0.0,8.0,1.0,1175.0
7194,7688_01,0.0,0.0,0.0,0.0,0.0
7195,7689_01,0.0,96.0,0.0,597.0,0.0
7196,7690_01,0.0,0.0,0.0,0.0,0.0
7197,7691_01,0.0,0.0,0.0,0.0,0.0
7198,7692_01,0.0,48.0,0.0,3204.0,112.0
7199,7693_01,0.0,2979.0,0.0,68.0,347.0
7200,7693_02,0.0,0.0,0.0,0.0,0.0
7201,7694_01,574.0,0.0,,25.0,2.0
7202,7696_01,751.0,0.0,185.0,0.0,77.0
7203,7696_02,1000.0,0.0,80.0,40.0,0.0
7204,7697_01,0.0,0.0,0.0,0.0,0.0
7205,7697_02,0.0,0.0,0.0,0.0,0.0
7206,7698_01,332.0,0.0,728.0,2.0,86.0
7207,7699_01,0.0,0.0,0.0,0.0,0.0
7208,7700_01,1144.0,140.0,2.0,2.0,0.0
7209,7702_01,0.0,0.0,0.0,0.0,0.0
7210,7703_01,0.0,0.0,0.0,0.0,0.0
7211,7703_02,0.0,0.0,,0.0,0.0
7212,7705_01,5888.0,,13.0,12.0,0.0
7213,7707_01,40.0,4.0,9.0,318.0,1413.0
7214,7708_01,110.0,103.0,471.0,11.0,1.0
7215,7709_01,2647.0,0.0,0.0,42.0,32.0
7216,7709_02,0.0,,0.0,0.0,0.0
7217,7710_01,118.0,1769.0,4127.0,118.0,619.0
7218,7711_01,0.0,82.0,0.0,1624.0,77.0
7219,7712_01,1.0,4298.0,0.0,0.0,2.0
7220,7713_01,0.0,0.0,0.0,0.0,0.0
7221,7714_01,0.0,28.0,62.0,24.0,1686.0
7222,7715_01,1.0,5.0,305.0,347.0,0.0
7223,7716_01,0.0,0.0,0.0,0.0,0.0
7224,7717_01,0.0,0.0,0.0,563.0,344.0
7225,7719_01,0.0,0.0,0.0,0.0,0.0
7226,7720_01,0.0,0.0,754.0,46.0,0.0
7227,7721_01,83.0,0.0,2621.0,5.0,0.0
7228,7723_01,0.0,0.0,0.0,0.0,0.0
7229,7724_01,338.0,319.0,32.0,15.0,0.0
7230,7727_01,0.0,0.0,0.0,436.0,224.0
7231,7728_01,0.0,9.0,0.0,40.0,7621.0
7232,7729_01,0.0,0.0,0.0,0.0,0.0
7233,7731_01,0.0,0.0,0.0,0.0,0.0
7234,7736_01,1730.0,0.0,379.0,5.0,0.0
7235,7738_01,0.0,0.0,0.0,0.0,0.0
7236,7739_01,60.0,48.0,0.0,0.0,500.0
7237,7741_01,0.0,0.0,0.0,0.0,0.0
7238,7741_02,9.0,769.0,9.0,0.0,0.0
7239,7742_01,0.0,0.0,0.0,0.0,0.0
7240,7742_02,0.0,0.0,0.0,0.0,0.0
7241,7743_01,0.0,243.0,0.0,777.0,0.0
7242,7744_01,0.0,4534.0,0.0,617.0,1156.0
7243,7744_02,0.0,0.0,0.0,0.0,0.0
7244,7746_01,0.0,0.0,0.0,0.0,0.0
7245,7747_01,688.0,31.0,1880.0,0.0,
7246,7748_01,18.0,1451.0,0.0,279.0,64.0
7247,7748_02,0.0,395.0,0.0,1012.0,1080.0
7248,7749_01,0.0,0.0,0.0,0.0,0.0
7249,7749_02,416.0,56.0,1912.0,0.0,0.0
7250,7751_01,0.0,0.0,0.0,0.0,0.0
7251,7752_01,0.0,0.0,0.0,746.0,1.0
7252,7753_01,0.0,0.0,0.0,0.0,0.0
7253,7754_01,1.0,2670.0,34.0,542.0,1339.0
7254,7755_01,0.0,0.0,0.0,0.0,0.0
7255,7757_01,0.0,0.0,0.0,0.0,0.0
7256,7757_02,0.0,8948.0,0.0,153.0,872.0
7257,7760_01,0.0,494.0,0.0,0.0,213.0
7258,7761_01,1.0,0.0,0.0,237.0,553.0
7259,7761_02,0.0,0.0,0.0,0.0,0.0
7260,7763_01,325.0,0.0,19.0,506.0,2.0
7261,7764_01,1405.0,0.0,14.0,2.0,163.0
7262,7767_01,0.0,0.0,0.0,0.0,0.0
7263,7768_01,0.0,268.0,239.0,127.0,0.0
7264,7769_01,98.0,499.0,0.0,142.0,52.0
7265,7770_01,527.0,124.0,37.0,290.0,30.0
7266,7770_02,748.0,0.0,0.0,0.0,487.0
7267,7771_01,0.0,,692.0,18.0,0.0
7268,7773_01,0.0,0.0,0.0,0.0,0.0
7269,7774_01,1146.0,16.0,39.0,0.0,518.0
7270,7775_01,7.0,489.0,0.0,4.0,6027.0
7271,7776_01,0.0,412.0,0.0,5491.0,234.0
7272,7777_01,0.0,0.0,0.0,0.0,0.0
7273,7778_01,1199.0,33.0,346.0,0.0,0.0
7274,7778_02,0.0,0.0,0.0,0.0,0.0
7275,7780_01,0.0,53.0,615.0,9.0,0.0
7276,7782_01,0.0,73.0,31.0,8493.0,9065.0
7277,7782_02,0.0,180.0,0.0,778.0,4973.0
7278,7783_01,0.0,0.0,0.0,0.0,0.0
7279,7784_01,0.0,0.0,0.0,0.0,0.0
7280,7785_01,406.0,0.0,52.0,0.0,387.0
7281,7786_01,0.0,0.0,0.0,45.0,3372.0
7282,7787_01,258.0,1541.0,0.0,,621.0
7283,7787_02,0.0,0.0,0.0,0.0,0.0
7284,7788_01,0.0,0.0,110.0,538.0,0.0
7285,7789_01,,368.0,0.0,304.0,741.0
7286,7790_01,0.0,0.0,0.0,0.0,0.0
7287,7790_02,810.0,0.0,132.0,198.0,0.0
7288,7790_03,0.0,0.0,0.0,0.0,0.0
7289,7791_01,19.0,261.0,208.0,0.0,214.0
7290,7793_01,0.0,0.0,0.0,0.0,2141.0
7291,7797_01,358.0,303.0,0.0,0.0,131.0
7292,7800_01,0.0,0.0,,0.0,0.0
7293,7801_01,1720.0,2337.0,0.0,1.0,335.0
7294,7802_01,166.0,634.0,419.0,201.0,1178.0
7295,7803_01,0.0,0.0,0.0,0.0,0.0
7296,7803_02,0.0,0.0,0.0,0.0,0.0
7297,7805_01,0.0,0.0,0.0,0.0,0.0
7298,7806_01,0.0,688.0,0.0,0.0,1.0
7299,7808_01,0.0,79.0,53.0,,0.0
7300,7809_01,0.0,0.0,,0.0,0.0
7301,7809_02,0.0,0.0,0.0,0.0,
7302,7810_01,769.0,0.0,0.0,1.0,729.0
7303,7812_01,1333.0,0.0,50.0,0.0,0.0
7304,7813_01,0.0,55.0,0.0,740.0,85.0
7305,7815_01,0.0,605.0,0.0,0.0,0.0
7306,7816_01,0.0,925.0,0.0,0.0,0.0
7307,7818_01,0.0,0.0,0.0,0.0,0.0
7308,7820_01,0.0,0.0,809.0,0.0,0.0
7309,7821_01,535.0,3.0,17.0,0.0,214.0
7310,7824_01,0.0,76.0,0.0,993.0,6.0
7311,7828_01,0.0,0.0,0.0,0.0,0.0
7312,7829_01,0.0,0.0,0.0,0.0,0.0
7313,7830_01,0.0,0.0,0.0,0.0,0.0
7314,7830_02,0.0,0.0,0.0,0.0,0.0
7315,7830_03,0.0,,0.0,17.0,655.0
7316,7830_04,0.0,0.0,0.0,0.0,0.0
7317,7831_01,1095.0,0.0,54.0,0.0,0.0
7318,7832_01,1823.0,36.0,81.0,0.0,0.0
7319,7833_01,0.0,3424.0,6.0,2445.0,1128.0
7320,7833_02,11.0,3299.0,0.0,1013.0,15.0
7321,7834_01,482.0,967.0,349.0,19.0,0.0
7322,7835_01,0.0,0.0,0.0,0.0,0.0
7323,7837_01,0.0,0.0,0.0,0.0,0.0
7324,7837_02,0.0,0.0,0.0,0.0,0.0
7325,7839_01,0.0,0.0,0.0,0.0,0.0
7326,7840_01,328.0,0.0,0.0,24.0,309.0
7327,7841_01,6.0,25.0,0.0,5250.0,0.0
7328,7841_02,0.0,0.0,501.0,242.0,0.0
7329,7842_01,52.0,0.0,1185.0,61.0,0.0
7330,7843_01,0.0,0.0,0.0,0.0,0.0
7331,7845_01,0.0,0.0,0.0,0.0,0.0
7332,7847_01,0.0,9.0,617.0,0.0,281.0
7333,7848_01,1052.0,0.0,635.0,0.0,0.0
7334,7848_02,0.0,0.0,0.0,0.0,0.0
7335,7849_01,558.0,63.0,0.0,0.0,0.0
7336,7850_01,0.0,0.0,0.0,0.0,0.0
7337,7851_01,0.0,0.0,0.0,0.0,0.0
7338,7852_01,0.0,6.0,0.0,981.0,0.0
7339,7853_01,1227.0,773.0,14.0,0.0,0.0
7340,7853_02,166.0,0.0,297.0,835.0,0.0
7341,7853_03,0.0,0.0,0.0,0.0,0.0
7342,7856_01,0.0,0.0,0.0,156.0,620.0
7343,7858_01,9.0,0.0,0.0,25.0,811.0
7344,7858_02,0.0,11.0,0.0,863.0,0.0
7345,7858_03,634.0,60.0,134.0,0.0,0.0
7346,7859_01,550.0,0.0,738.0,0.0,0.0
7347,7861_01,0.0,0.0,0.0,0.0,0.0
7348,7863_01,99.0,516.0,1967.0,0.0,6.0
7349,7864_01,19.0,443.0,1769.0,0.0,3.0
7350,7865_01,0.0,0.0,0.0,0.0,0.0
7351,7865_02,0.0,0.0,0.0,0.0,0.0
7352,7865_03,0.0,0.0,0.0,0.0,0.0
7353,7866_01,0.0,16856.0,0.0,4344.0,977.0
7354,7868_01,6256.0,0.0,0.0,1.0,21.0
7355,7870_01,0.0,0.0,0.0,0.0,0.0
7356,7871_01,0.0,0.0,0.0,0.0,0.0
7357,7872_01,0.0,0.0,0.0,0.0,0.0
7358,7872_02,0.0,0.0,0.0,1714.0,0.0
7359,7872_03,131.0,124.0,408.0,196.0,9.0
7360,7872_04,0.0,0.0,0.0,0.0,0.0
7361,7872_05,0.0,0.0,0.0,0.0,0.0
7362,7872_06,0.0,0.0,0.0,0.0,0.0
7363,7873_01,569.0,156.0,0.0,12.0,0.0
7364,7873_02,0.0,721.0,0.0,25.0,1.0
7365,7875_01,0.0,0.0,0.0,0.0,0.0
7366,7877_01,0.0,1738.0,0.0,19.0,0.0
7367,7878_01,0.0,0.0,32.0,0.0,673.0
7368,7879_01,0.0,478.0,71.0,11.0,162.0
7369,7881_01,248.0,,0.0,4.0,0.0
7370,7882_01,0.0,0.0,0.0,0.0,0.0
7371,7882_02,0.0,0.0,0.0,0.0,0.0
7372,7883_01,0.0,0.0,0.0,0.0,0.0
7373,7884_01,1610.0,2.0,465.0,0.0,0.0
7374,7885_01,0.0,0.0,0.0,0.0,0.0
7375,7886_01,0.0,11.0,0.0,8.0,827.0
7376,7888_01,37.0,0.0,644.0,0.0,177.0
7377,7889_01,0.0,0.0,0.0,0.0,0.0
7378,7890_01,0.0,268.0,0.0,109.0,594.0
7379,7890_02,0.0,0.0,0.0,0.0,0.0
7380,7890_03,0.0,0.0,0.0,0.0,0.0
7381,7891_01,0.0,0.0,0.0,0.0,0.0
7382,7891_02,34.0,1.0,0.0,824.0,29.0
7383,7892_01,196.0,0.0,744.0,0.0,0.0
7384,7894_01,46.0,68.0,589.0,88.0,0.0
7385,7895_01,102.0,9.0,21.0,464.0,104.0
7386,7897_01,0.0,0.0,0.0,0.0,0.0
7387,7899_01,0.0,0.0,0.0,0.0,0.0
7388,7899_02,0.0,0.0,14.0,785.0,10.0
7389,7899_03,0.0,0.0,0.0,0.0,0.0
7390,7901_01,0.0,0.0,0.0,0.0,0.0
7391,7902_01,0.0,0.0,0.0,0.0,0.0
7392,7902_02,0.0,0.0,0.0,0.0,0.0
7393,7902_03,0.0,0.0,0.0,0.0,0.0
7394,7902_04,1.0,700.0,0.0,7.0,136.0
7395,7903_01,472.0,0.0,0.0,173.0,0.0
7396,7904_01,0.0,0.0,0.0,0.0,0.0
7397,7904_02,485.0,8.0,3958.0,0.0,0.0
7398,7905_01,0.0,87.0,0.0,2263.0,224.0
7399,7905_02,0.0,0.0,0.0,,0.0
7400,7905_03,1432.0,1283.0,0.0,178.0,5034.0
7401,7907_01,0.0,0.0,0.0,0.0,0.0
7402,7908_01,0.0,0.0,0.0,0.0,0.0
7403,7910_01,4.0,637.0,0.0,0.0,3.0
7404,7913_01,0.0,0.0,0.0,0.0,0.0
7405,7914_01,0.0,0.0,0.0,0.0,0.0
7406,7914_02,0.0,80.0,106.0,344.0,0.0
7407,7914_03,397.0,0.0,321.0,0.0,5.0
7408,7916_01,0.0,0.0,0.0,0.0,0.0
7409,7918_01,0.0,0.0,0.0,0.0,0.0
7410,7919_01,90.0,0.0,817.0,0.0,0.0
7411,7920_01,0.0,0.0,0.0,0.0,0.0
7412,7922_01,3030.0,79.0,0.0,0.0,0.0
7413,7924_01,589.0,57.0,0.0,0.0,0.0
7414,7926_01,0.0,0.0,,365.0,1216.0
7415,7929_01,0.0,910.0,58.0,1654.0,1217.0
7416,7930_01,0.0,0.0,0.0,0.0,0.0
7417,7935_01,84.0,0.0,6.0,811.0,2.0
7418,7936_01,7.0,0.0,622.0,0.0,0.0
7419,7936_02,0.0,0.0,0.0,0.0,0.0
7420,7936_03,0.0,0.0,,0.0,0.0
7421,7937_01,0.0,9532.0,0.0,2326.0,461.0
7422,7937_02,0.0,0.0,0.0,0.0,0.0
7423,7939_01,0.0,593.0,0.0,259.0,0.0
7424,7940_01,580.0,0.0,447.0,6.0,0.0
7425,7941_01,0.0,116.0,10705.0,9181.0,10.0
7426,7943_01,0.0,0.0,0.0,0.0,0.0
7427,7943_02,2.0,6504.0,0.0,98.0,4.0
7428,7944_01,31.0,804.0,1.0,4732.0,2577.0
7429,7944_02,0.0,0.0,0.0,0.0,0.0
7430,7945_01,0.0,0.0,0.0,0.0,0.0
7431,7946_01,0.0,0.0,604.0,0.0,91.0
7432,7947_01,1811.0,1.0,57.0,0.0,0.0
7433,7949_01,0.0,14.0,0.0,2330.0,0.0
7434,7950_01,0.0,1620.0,159.0,,0.0
7435,7950_02,0.0,0.0,0.0,0.0,0.0
7436,7950_03,10.0,0.0,624.0,0.0,85.0
7437,7950_04,0.0,0.0,0.0,0.0,0.0
7438,7952_01,100.0,0.0,38.0,1211.0,0.0
7439,7952_02,868.0,0.0,686.0,520.0,24.0
7440,7954_01,30.0,0.0,0.0,0.0,780.0
7441,7955_01,640.0,0.0,144.0,104.0,0.0
7442,7957_01,0.0,0.0,0.0,0.0,0.0
7443,7958_01,0.0,0.0,0.0,0.0,0.0
7444,7960_01,1.0,7.0,,689.0,0.0
7445,7962_01,0.0,360.0,0.0,25.0,1340.0
7446,7967_01,691.0,0.0,0.0,,15.0
7447,7968_01,376.0,0.0,858.0,0.0,31.0
7448,7970_01,0.0,3492.0,0.0,506.0,8.0
7449,7972_01,0.0,0.0,0.0,0.0,0.0
7450,7972_02,,246.0,25.0,42.0,3730.0
7451,7973_01,0.0,0.0,0.0,0.0,0.0
7452,7974_01,0.0,2318.0,1127.0,2423.0,115.0
7453,7974_02,0.0,36.0,89.0,948.0,927.0
7454,7976_01,0.0,0.0,0.0,0.0,0.0
7455,7981_01,24.0,174.0,0.0,509.0,15.0
7456,7981_02,31.0,0.0,1.0,25.0,757.0
7457,7982_01,0.0,0.0,0.0,0.0,0.0
7458,7982_02,0.0,0.0,0.0,0.0,0.0
7459,7983_01,0.0,0.0,0.0,0.0,0.0
7460,7984_01,0.0,0.0,0.0,0.0,0.0
7461,7984_02,0.0,0.0,0.0,0.0,0.0
7462,7984_03,649.0,0.0,622.0,0.0,0.0
7463,7984_04,0.0,0.0,0.0,0.0,0.0
7464,7985_01,1969.0,0.0,310.0,0.0,0.0
7465,7986_01,838.0,45.0,455.0,0.0,0.0
7466,7987_01,3809.0,0.0,21.0,0.0,1.0
7467,7988_01,0.0,0.0,0.0,0.0,0.0
7468,7989_01,0.0,0.0,0.0,0.0,0.0
7469,7990_01,0.0,0.0,0.0,0.0,0.0
7470,7993_01,0.0,0.0,0.0,0.0,0.0
7471,7993_02,0.0,0.0,0.0,0.0,0.0
7472,7994_01,153.0,0.0,0.0,388.0,0.0
7473,7995_01,0.0,0.0,0.0,0.0,0.0
7474,7996_01,17.0,334.0,708.0,17.0,366.0
7475,7999_01,0.0,0.0,0.0,0.0,0.0
7476,8000_01,0.0,0.0,,0.0,0.0
7477,8000_02,0.0,0.0,0.0,0.0,0.0
7478,8003_01,0.0,0.0,0.0,0.0,0.0
7479,8004_01,0.0,0.0,0.0,0.0,0.0
7480,8005_01,0.0,15.0,0.0,548.0,124.0
7481,8005_02,0.0,0.0,0.0,0.0,0.0
7482,8005_03,676.0,0.0,0.0,0.0,40.0
7483,8006_01,0.0,1145.0,0.0,0.0,371.0
7484,8007_01,0.0,0.0,1.0,886.0,0.0
7485,8007_02,0.0,0.0,92.0,1492.0,0.0
7486,8010_01,0.0,2593.0,0.0,98.0,0.0
7487,8012_01,0.0,0.0,0.0,0.0,0.0
7488,8012_02,0.0,0.0,0.0,0.0,0.0
7489,8012_03,0.0,0.0,0.0,0.0,0.0
7490,8014_01,0.0,0.0,0.0,0.0,0.0
7491,8015_01,0.0,0.0,0.0,0.0,
7492,8015_02,0.0,244.0,0.0,5432.0,2302.0
7493,8015_03,0.0,0.0,0.0,0.0,0.0
7494,8016_01,0.0,10.0,0.0,595.0,381.0
7495,8018_01,0.0,0.0,5.0,1268.0,26.0
7496,8019_01,0.0,0.0,0.0,0.0,0.0
7497,8020_01,668.0,79.0,0.0,0.0,1.0
7498,8021_01,0.0,0.0,0.0,0.0,0.0
7499,8023_01,0.0,4545.0,271.0,199.0,1377.0
7500,8023_02,0.0,0.0,0.0,0.0,0.0
7501,8024_01,16.0,0.0,722.0,2.0,89.0
7502,8025_01,0.0,0.0,0.0,0.0,0.0
7503,8026_01,0.0,0.0,0.0,0.0,0.0
7504,8027_01,0.0,0.0,0.0,0.0,0.0
7505,8027_02,31.0,225.0,331.0,0.0,14.0
7506,8029_01,779.0,0.0,3.0,57.0,0.0
7507,8030_01,,0.0,0.0,0.0,0.0
7508,8031_01,0.0,0.0,0.0,0.0,0.0
7509,8032_01,0.0,0.0,0.0,0.0,0.0
7510,8032_02,0.0,0.0,0.0,0.0,0.0
7511,8034_01,0.0,0.0,0.0,0.0,0.0
7512,8034_02,1222.0,2.0,74.0,0.0,0.0
7513,8035_01,0.0,0.0,0.0,0.0,0.0
7514,8036_01,172.0,350.0,0.0,16.0,1005.0
7515,8036_02,0.0,0.0,62.0,0.0,891.0
7516,8037_01,0.0,476.0,249.0,177.0,0.0
7517,8038_01,0.0,0.0,0.0,0.0,0.0
7518,8038_02,0.0,0.0,0.0,0.0,0.0
7519,8042_01,0.0,0.0,0.0,0.0,0.0
7520,8043_01,5.0,17901.0,0.0,79.0,281.0
7521,8043_02,0.0,1408.0,0.0,408.0,1.0
7522,8043_03,1.0,392.0,64.0,148.0,1367.0
7523,8043_04,0.0,0.0,0.0,0.0,0.0
7524,8046_01,0.0,0.0,0.0,0.0,0.0
7525,8049_01,6.0,21.0,0.0,782.0,0.0
7526,8050_01,0.0,34.0,143.0,275.0,0.0
7527,8050_02,0.0,0.0,0.0,0.0,0.0
7528,8050_03,0.0,0.0,0.0,0.0,0.0
7529,8052_01,0.0,0.0,0.0,0.0,0.0
7530,8052_02,0.0,0.0,0.0,1.0,335.0
7531,8053_01,1544.0,1.0,206.0,0.0,0.0
7532,8054_01,,0.0,262.0,1425.0,571.0
7533,8055_01,0.0,0.0,846.0,59.0,0.0
7534,8056_01,0.0,793.0,0.0,87.0,1567.0
7535,8056_02,40.0,9012.0,0.0,111.0,551.0
7536,8057_01,0.0,0.0,0.0,0.0,0.0
7537,8057_02,0.0,0.0,0.0,0.0,0.0
7538,8058_01,12.0,2.0,0.0,432.0,1548.0
7539,8059_01,0.0,38.0,0.0,0.0,1779.0
7540,8060_01,1369.0,259.0,960.0,1.0,29.0
7541,8060_02,0.0,0.0,0.0,0.0,0.0
7542,8063_01,,25.0,0.0,11.0,0.0
7543,8064_01,0.0,0.0,0.0,0.0,0.0
7544,8064_02,0.0,0.0,0.0,0.0,0.0
